ISIN,TimePeriod,ruleid,CapitalListed,High,Interest,IssuerID,LastRate,Low,MarketCap,MaturityDate,Name,OpeningPrice,SecurityID,SecurityType,Symbol,Transactions,Turnover,Volume,bool_var,errorcode,errorlevel
IL0011953614,2024-02-05,r1,1405265000.0,103.84,,1697,103.8,103.7,1458665.0,2024-04-24,ELLA DEPOSIT B8,103.77,1195361,Bonds,ELDP.B8,24.0,663.62,639462.0,True,,
IL0011970451,2024-02-05,r1,62088672.0,0.0,5.0,1697,105.63,0.0,65584.0,2030-12-31,ELLA DEPOSIT B9,105.63,1197045,Bonds,ELDP.B9,0.0,0.0,0.0,True,,
IL0010826357,2024-02-05,r1,12852585.0,5667.0,,2101,5608.0,5586.0,720773.0,,ELLOMAY,5602.0,1082635,Shares,ELLO,44.0,137.72,2450.0,True,,
IL0011593758,2024-02-05,r1,286402400.0,98.65,3.55,2101,98.59,98.06,282364.0,2025-06-30,ELLOMAY     B3,98.1,1159375,Bonds,ELLO.B3,8.0,212.92,215903.0,True,,
IL0011932758,2024-02-05,r1,220000000.0,0.0,6.05,2101,102.8,0.0,226160.0,2029-04-01,ELLOMAY B5,102.8,1193275,Bonds,ELLO.B5,0.0,0.0,0.0,True,,
IL0012030743,2024-02-05,r1,170000000.0,95.44,5.5,2101,95.44,95.03,162248.0,2030-03-31,ELLOMAY B6,95.44,1203074,Bonds,ELLO.B6,48.0,1792.35,1878828.0,True,,
IL0011729568,2024-02-05,r1,62000000.0,0.0,1.2,2101,85.1,0.0,52762.0,2026-12-31,ELLOMAY C4,85.1,1172956,Convertible Bonds,ELLO.C4,0.0,0.0,0.0,True,,
IL0011693251,2024-02-05,r1,385000.0,340.3,,2101,267.0,243.5,1028.0,,ELLOMAY W1,301.4,1169325, Warrant,ELLO.W1,17.0,7.26,2572.0,True,,
IL0012030826,2024-02-05,r1,1020000.0,978.9,,2101,970.5,978.9,9899.0,,ELLOMAY W2,978.9,1203082, Warrant,ELLO.W2,1.0,0.05,5.0,True,,
IL0011424541,2024-02-05,r1,35883108.0,1022.0,,1704,1011.0,1005.0,362778.0,,ELMOR,1005.0,1142454,Shares,ELMR,17.0,15.05,1489.0,True,,
IL0007490779,2024-02-05,r1,52271652.0,532.9,,749,529.8,522.8,276935.0,,ELRON,522.8,749077,Shares,ELRN,34.0,41.24,7785.0,True,,
IL0010903644,2024-02-05,r1,19423336.0,535.0,,1194,525.4,515.0,102050.0,,ELSPEC,538.0,1090364,Shares,ELSPC,5.0,1.85,353.0,True,,
IL0005890103,2024-02-05,r1,27993774.0,2300.0,,589,2287.0,2234.0,640218.0,,EMILIA DEVEL,2267.0,589010,Shares,EMDV,8.0,14.86,650.0,True,,
IL0011411183,2024-02-05,r1,100830616.0,100.6,5.4,1683,100.6,100.59,101436.0,2024-07-01,ENCORE  PROP B1,100.26,1141118,Bonds,ENCR.B1,3.0,95.57,95000.0,True,,
IL0011836074,2024-02-05,r1,107597893.0,99.83,7.6826,2352,99.7,99.21,107275.0,2027-07-01,ENCORE OPP B1,99.21,1183607,Bonds,ENOP.B1,17.0,251.99,252851.0,True,,
IL0011887390,2024-02-05,r1,48761472.0,0.0,8.5,1683,99.2,0.0,48371.0,2027-07-15,ENCORE PROP B3,99.2,1188739,Bonds,ENCR.B3,0.0,0.0,0.0,True,,
IL0011010217,2024-02-05,r1,13762120.0,328.0,,1391,325.8,328.0,44837.0,,ENDYMED,323.3,1101021,Shares,ENDY,1.0,1.08,330.0,True,,
GB00BG12Y042,2024-02-05,r1,179058946.0,4490.0,,1762,4380.0,4354.0,7842782.0,,ENERGEAN,4484.0,1155290,Shares,ENOG,929.0,7534.26,170542.0,True,,
IL0011233553,2024-02-05,r1,548008782.0,1322.0,,1581,1299.0,1274.0,7118634.0,,ENERGIX,1283.0,1123355,Shares,ENRG,776.0,6846.8,526578.0,True,,
IL0011617516,2024-02-05,r1,484205408.0,91.2,2.05,1581,91.06,90.97,440917.0,2030-08-01,ENERGIX      B1,91.08,1161751,Bonds,ENRG.B1,115.0,614.11,674043.0,True,,
IL0011684839,2024-02-05,r1,566602000.0,84.2,0.25,1581,84.1,83.8,476512.0,2027-08-01,ENERGIX      C2,84.4,1168483,Convertible Bonds,ENRG.C2,5.0,199.34,237551.0,True,,
IL0072001162,2024-02-05,r1,87750000.0,101.1,4.25,720,101.1,101.1,88715.0,2025-03-02,ENLIGHT      B5,100.85,7200116,Bonds,ENLT.B5,1.0,12.73,12592.0,True,,
IL0072002566,2024-02-05,r1,385970000.0,85.61,1.5,720,85.46,85.31,329850.0,2029-09-02,ENLIGHT B4,85.61,7200256,Bonds,ENLT.B4,105.0,1895.22,2217963.0,True,,
IL0072001733,2024-02-05,r1,728421041.0,98.9,3.45,720,98.54,98.44,717786.0,2026-09-01,ENLIGHT B6,98.88,7200173,Bonds,ENLT.B6,146.0,1755.83,1781545.0,True,,
IL0072002491,2024-02-05,r1,531502430.0,81.6,0.75,720,81.6,80.9,433706.0,2028-09-01,ENLIGHT C3,81.7,7200249,Convertible Bonds,ENLT.C3,5.0,99.28,121764.0,True,,
IL0007200111,2024-02-05,r1,117963310.0,6450.0,,720,6290.0,6265.0,7419892.0,,ENLIGHT ENERGY,6311.0,720011,Shares,ENLT,1288.0,8625.11,135373.0,True,,
IL0011319527,2024-02-05,r1,18598554.0,1001.0,,1780,947.0,930.9,176128.0,,ENLIVEX,1001.0,1158997,Shares,ENLV,82.0,150.98,15530.0,True,,
IL0011758195,2024-02-05,r1,2979095.0,66.0,,1863,63.9,60.0,1904.0,,ENVIZION,61.5,1175819,Shares,ENVM,19.0,31.95,50405.0,True,,
IL0011883589,2024-02-05,r1,98550.0,0.0,,1863,554.7,0.0,547.0,,ENVIZION  W4,554.7,1188358, Warrant,ENVM.W4,0.0,0.0,0.0,True,,
IL0011825911,2024-02-05,r1,29755145.0,366.9,,1998,355.4,349.6,105750.0,,EPITOMEE MED,361.8,1182591,Shares,EPIT,60.0,138.81,39369.0,True,,
IL0007550176,2024-02-05,r1,36331037.0,10480.0,,755,10340.0,10120.0,3756629.0,,EQUITAL,10150.0,755017,Shares,EQTL,225.0,897.23,8670.0,True,,
IL0075501481,2024-02-05,r1,193120000.0,91.71,1.64,755,91.58,91.51,176859.0,2034-07-25,EQUITAL      B3,91.59,7550148,Bonds,EQTL.B3,68.0,125.54,137030.0,True,,
IL0011976078,2024-02-05,r1,161815000.0,99.95,5.31,755,99.71,99.68,161346.0,2036-07-25,EQUITAL B4,99.71,1197607,Bonds,EQTL.B4,80.0,674.42,675963.0,True,,
IL0011201618,2024-02-05,r1,2536961.0,0.0,,1550,471.1,0.0,11952.0,,ERECH FINANCE,471.1,1120161,Shares,EFNC,0.0,0.0,0.0,True,,
IL0011789125,2024-02-05,r1,104165292.0,32.5,,1920,31.6,30.4,32916.0,,ERIKA B-CURE,31.3,1178912,Shares,BCUR,8.0,2.82,8902.0,True,,
IL0011761140,2024-02-05,r1,22145730.0,1248.0,,1912,1214.0,1199.0,268849.0,,ETGA GROUP,1233.0,1176114,Shares,ETGA,18.0,23.91,1970.0,True,,
IL0011050551,2024-02-05,r1,50549812.0,278.0,,1461,274.6,271.1,138810.0,,EVOGENE,276.5,1105055,Shares,EVGN,79.0,127.04,46190.0,True,,
IL0007040152,2024-02-05,r1,11290562.0,4099.0,,704,4097.0,4052.0,462574.0,,EXPORT INV,4082.0,704015,Shares,EXPO,5.0,15.98,390.0,True,,
IL0070400820,2024-02-05,r1,71808000.0,97.37,2.63,704,97.37,97.32,69919.0,2025-10-31,EXPORT INV  B1,97.32,7040082,Bonds,EXPO.B1,2.0,4.97,5101.0,True,,
IL0011750416,2024-02-05,r1,600000000.0,101.77,7.0,1622,101.59,101.5,609540.0,2026-03-31,EXTELL      B3,101.77,1175041,Bonds,EXTD.B3,108.0,835.76,822527.0,True,,
IL0011831695,2024-02-05,r1,256555000.0,95.69,6.5,1622,95.63,95.42,245344.0,2027-12-31,EXTELL B4,95.57,1183169,Bonds,EXTD.B4,98.0,950.62,993901.0,True,,
IL0011617854,2024-02-05,r1,775209766.0,88.42,2.21896,1621,88.13,88.08,683192.0,2031-08-31,FATTA HOLD B3,88.38,1161785,Bonds,FTAL.B3,205.0,4683.54,5303600.0,True,,
IL0011375123,2024-02-05,r1,191720000.0,100.6,3.5,1661,100.56,100.41,192794.0,2025-08-15,FATTAL EURO  B1,100.52,1137512,Bonds,FTEU.B1,78.0,102.77,102196.0,True,,
IL0011418527,2024-02-05,r1,614551100.0,95.65,2.65,1661,95.61,95.31,587572.0,2027-08-30,FATTAL EURO  B3,95.55,1141852,Bonds,FTEU.B3,159.0,2145.07,2244432.0,True,,
IL0011680381,2024-02-05,r1,348750000.0,102.29,4.99,1661,102.29,102.0,356736.0,2026-09-30,FATTAL EURO B4,102.13,1168038,Bonds,FTEU.B4,90.0,380.35,371912.0,True,,
IL0011988867,2024-02-05,r1,196852000.0,103.09,6.37,1661,102.77,102.33,202305.0,2029-07-01,FATTAL EURO B5,102.8,1198886,Bonds,FTEU.B5,108.0,824.39,801499.0,True,,
IL0011434292,2024-02-05,r1,16428238.0,43830.0,,1621,43300.0,42680.0,7113427.0,,FATTAL HOLD,42850.0,1143429,Shares,FTAL,552.0,4190.6,9657.0,True,,
IL0011508129,2024-02-05,r1,316817216.0,97.59,3.52329,1621,97.35,97.33,308422.0,2026-12-31,FATTAL HOLD B2,97.55,1150812,Bonds,FTAL.B2,107.0,585.92,601292.0,True,,
IL0011881922,2024-02-05,r1,460000000.0,103.79,3.25,1621,103.42,103.31,475732.0,2032-12-31,FATTAL HOLD B4,103.31,1188192,Bonds,FTAL.B4,149.0,1982.8,1913752.0,True,,
