DATAFLOW,FREQ,BIS_TOPIC,REF_AREA,BIS_SUFFIX,TIME_PERIOD,OBS_VALUE,AGG_EQUN,AVAILABILITY,BIS_DOC_DATE,BIS_UNIT,BREAKS,COLLECTION,COLLECTION_DETAIL,COMPILATION,COVERAGE,DECIMALS,DOM_SER_IDS,METHOD_REF,NAT_TITLE,OBS_COM,OBS_CONF,OBS_PRE_BREAK,OBS_STATUS,REP_DELAY,SOURCE_REF,TIME_FORMAT,TITLE,TITLE_COMPL,UNIT_DETAIL,UNIT_MULT
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2015-09,103.05,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2015-10,103.45,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2015-11,103.66,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2015-12,103.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-01,104.05,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-02,104.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-03,104.75,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-04,104.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-05,105,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-06,104.95,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-07,105.27,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-08,105.4,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-09,105.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-10,105.3,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-11,105.37,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2016-12,105.37,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-01,105.78,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-02,105.96,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-03,106.09,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-04,106.51,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-05,106.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-06,106.52,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-07,106.95,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-08,106.93,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-09,106.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-10,106.99,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-11,106.76,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2017-12,106.99,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-01,107.26,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-02,107.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-03,107.52,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-04,107.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-05,107.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-06,107.73,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-07,108.18,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-08,108.36,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-09,108.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-10,108.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-11,108.46,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2018-12,108.7,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-01,108.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-02,109.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-03,109.4,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-04,109.69,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-05,109.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-06,109.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-07,110.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-08,110.13,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-09,109.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-10,110.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-11,110.23,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2019-12,110.45,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-01,111.15,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-02,111.11,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-03,111.04,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-04,111.25,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-05,111.25,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-06,111.35,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-07,111.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-08,111.58,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-09,111.47,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-10,111.66,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-11,111.7,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2020-12,111.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-01,112.14,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-02,112.32,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-03,112.25,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-04,112.47,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-05,112.65,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-06,112.84,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-07,113.41,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-08,113.67,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-09,113.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-10,114.12,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-11,114.24,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2021-12,114.88,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-01,115.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-02,115.83,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-03,116.27,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-04,116.72,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-05,117.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-06,117.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-07,118.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-08,119.34,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-09,119.66,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-10,120.44,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-11,121.1,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2022-12,121.89,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-01,123.29,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-02,123.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-03,124.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-04,124.78,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-05,126.05,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-06,126.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-07,127.2,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-08,127.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-09,127.16,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-10,127.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-11,127.93,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2023-12,128.38,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VEFA,BE,1,2024-01,128.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-01,69.75,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-02,69.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-03,70.79,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-04,71.96,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-05,72.24,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-06,72.39,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-07,73.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-08,73.41,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-09,72.29,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-10,71.67,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-11,71.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2006-12,72.47,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-01,71.72,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-02,72.51,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-03,70.5,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-04,70.6,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-05,69.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-06,69.01,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-07,69.35,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-08,69.85,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-09,70.48,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-10,71.78,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-11,75.91,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2007-12,77,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-01,79.26,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-02,83.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-03,87.26,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-04,88.28,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-05,91.4,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-06,94.6,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-07,95.7,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-08,93.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-09,95.51,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-10,93.56,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-11,91.18,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2008-12,90.17,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-01,89.64,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-02,86.94,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-03,81.26,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-04,80.81,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-05,78.6,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-06,74.39,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-07,73.77,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-08,76.64,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-09,74.42,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-10,74.82,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-11,75.89,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2009-12,76.33,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-01,78.04,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-02,78.61,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-03,80.86,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-04,82.68,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-05,83.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-06,83.8,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-07,83.3,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-08,83.72,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-09,85.59,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-10,86.06,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-11,86.48,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2010-12,88.33,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-01,89.31,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-02,91.77,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-03,94.94,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-04,96.06,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-05,97.53,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-06,100.19,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-07,99.76,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-08,99.49,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-09,101.44,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-10,101,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-11,102.62,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2011-12,102.55,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-01,103.62,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-02,104.9,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-03,105.74,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-04,105.54,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-05,104.15,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-06,102.17,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-07,102.38,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-08,103.72,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-09,103.99,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-10,103.7,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-11,103.28,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
BIS:BIS_MACRO(1.0),M,VHJA,BE,11,2012-12,103.24,,B,,EUR,,E,,,,2,,,,,F,,A,,,P1M,,,,0
